iter	R2	RMSE
401	0.998613358	0.009401892861
402	0.9986178718	0.00938657802
403	0.9986274486	0.009354001488
404	0.9986295963	0.009346680329
405	0.9986312955	0.009340883786
406	0.9986332104	0.009334347378
407	0.9986381697	0.009317397594
408	0.9986471475	0.009286634532
409	0.9986510323	0.009273291129
410	0.9986535332	0.009264691207
411	0.9986586098	0.009247209302
412	0.998670328	0.009206729404
413	0.9986733099	0.009196400313
414	0.998680111	0.009172797897
415	0.9986916257	0.009132698679
416	0.9986946522	0.009122129889
417	0.9986999881	0.009103466288
418	0.9987087779	0.009072638239
419	0.998712606	0.009059179578
420	0.9987191533	0.009036114105
421	0.9987288299	0.009001915923
422	0.9987340527	0.008983404217
423	0.9987393868	0.008964458292
424	0.9987465961	0.008938788264
425	0.998748894	0.008930590406
426	0.998753713	0.008913374508
427	0.9987613193	0.008886132957
428	0.9987631226	0.008879662232
429	0.9987671447	0.008865213059
430	0.9987748599	0.008837430219
431	0.9987858158	0.008797826776
432	0.9987938535	0.008768658407
433	0.9987996925	0.008747407998
434	0.9988027053	0.008736422953
435	0.9988112951	0.008705027698
436	0.998821912	0.008666065827
437	0.9988307267	0.008633584583
438	0.9988323846	0.008627461574
439	0.9988465831	0.008574845039
440	0.9988538154	0.008547919369
441	0.9988586775	0.008529769785
442	0.9988606935	0.008522233218
443	0.9988617282	0.00851836228
444	0.9988705254	0.008485381116
445	0.9988750742	0.008468277098
446	0.9988794682	0.00845172241
447	0.9988882368	0.008418588156
448	0.9988952274	0.008392078982
449	0.998896989	0.008385385918
450	0.9988981733	0.008380882955
451	0.9989016386	0.008367693398
452	0.9989063107	0.00834987752
453	0.9989111276	0.008331469772
454	0.9989180642	0.00830488971
455	0.9989209712	0.008293725103
456	0.9989219625	0.008289914762
457	0.9989233382	0.008284623672
458	0.9989286209	0.008264274147
459	0.9989357707	0.008236652369
460	0.9989438937	0.008205157955
461	0.9989505584	0.008179226961
462	0.9989605568	0.00814017038
463	0.9989687062	0.008108197854
464	0.9989711321	0.008098655456
465	0.9989772339	0.008074604824
466	0.9989829933	0.008051838074
467	0.998988996	0.008028040697
468	0.9989921835	0.008015375241
469	0.9989937442	0.008009166687
470	0.9989977848	0.007993069996
471	0.9989992295	0.007987306748
472	0.9989998665	0.007984764529
473	0.9990024858	0.007974301954
474	0.9990068569	0.007956811005
475	0.999009424	0.007946520617
476	0.9990157489	0.007921110527
477	0.9990233098	0.007890627457
478	0.9990271282	0.007875187851
479	0.9990298413	0.007864199396
480	0.9990319422	0.007855679902
481	0.9990391502	0.00782637909
482	0.9990416076	0.007816364342
483	0.9990445631	0.007804303087
484	0.9990492079	0.007785309948
485	0.9990499226	0.007782383352
486	0.9990515529	0.007775703331
487	0.9990534574	0.007767892697
488	0.9990563937	0.007755834517
489	0.9990586435	0.007746583202
490	0.9990616884	0.00773404443
491	0.9990655441	0.007718137971
492	0.9990670504	0.007711914858
493	0.9990703469	0.007698277707
494	0.9990723988	0.00768977741
495	0.9990789154	0.007662718778
496	0.9990822393	0.007648880162
497	0.9990864239	0.007631422511
498	0.9990911751	0.007611552326
499	0.9990958436	0.007591977448
500	0.9990980829	0.007582570101
501	0.9991032373	0.007560872309
502	0.9991037347	0.007558775085
503	0.999105531	0.007551196476
504	0.9991076954	0.007542054854
505	0.9991096519	0.007533782019
506	0.999113546	0.0075172888
507	0.9991150797	0.007510782948
508	0.9991180703	0.007498080719
509	0.999120573	0.007487434443
510	0.9991259365	0.007464566763
511	0.9991326398	0.007435888368
512	0.9991355067	0.007423589249
513	0.9991503813	0.007359446674
514	0.9991512694	0.007355599071
515	0.9991542299	0.007342759072
516	0.9991560576	0.007334821125
517	0.9991594624	0.007320010233
518	0.999161758	0.00731000785
519	0.99916656	0.007289039134
520	0.9991678057	0.007283589954
521	0.9991702322	0.007272963466
522	0.9991714859	0.007267467053
523	0.9991732787	0.007259599927
524	0.9991788811	0.007234960266
525	0.9991810752	0.007225287413
526	0.999184315	0.007210981353
527	0.9991849734	0.007208070159
528	0.9991869776	0.007199202349
529	0.9991883829	0.007192977588
530	0.9991925644	0.007174424527
531	0.9991968871	0.007155194124
532	0.9991997555	0.007142404905
533	0.9992036083	0.007125190763
534	0.9992075261	0.007107643242
535	0.9992130096	0.007083009911
536	0.9992167903	0.007065975996
537	0.9992211198	0.007046418657
538	0.9992231561	0.007037202001
539	0.999225243	0.007027743032
540	0.9992269313	0.007020081957
541	0.9992298545	0.007006796684
542	0.999233366	0.006990804599
543	0.9992341281	0.006987328874
544	0.999237809	0.006970517602
545	0.9992400614	0.006960210457
546	0.9992449725	0.006937684091
547	0.9992455481	0.006935038949
548	0.9992465606	0.006930383782
549	0.9992473035	0.006926966142
550	0.9992481686	0.006922984444
551	0.9992493515	0.006917536108
552	0.9992531977	0.006899791094
553	0.9992594508	0.006870843853
554	0.9992655098	0.006842678547
555	0.9992674021	0.006833858259
556	0.9992683231	0.006829561015
557	0.9992700217	0.006821628971
558	0.9992783494	0.006782606268
559	0.9992812972	0.006768739276
560	0.9992825323	0.006762920784
561	0.9992853939	0.006749420429
562	0.9992885044	0.006734715162
563	0.9992927332	0.006714671509
564	0.9992957934	0.006700129285
565	0.9992970884	0.00669396572
566	0.9993000698	0.006679754502
567	0.999300965	0.006675481149
568	0.9993035202	0.006663269851
569	0.9993042053	0.00665999156
570	0.9993088321	0.006637811203
571	0.9993101281	0.006631585144
572	0.9993134746	0.006615481255
573	0.9993189169	0.006589207164
574	0.9993214483	0.006576950621
575	0.9993221709	0.006573448002
576	0.9993242941	0.006563144692
577	0.9993295187	0.006537722228
578	0.9993310954	0.006530030616
579	0.9993335022	0.006518272192
580	0.9993361418	0.006505351865
581	0.9993386676	0.006492964306
582	0.9993397855	0.006487474356
583	0.9993434251	0.006469567647
584	0.9993445358	0.006464093401
585	0.9993479364	0.006447303449
586	0.9993508331	0.006432966921
587	0.9993533652	0.006420408716
588	0.9993547121	0.006413718218
589	0.9993557734	0.00640844194
590	0.9993570157	0.006402259781
591	0.9993587065	0.006393836511
592	0.9993602609	0.006386083145
593	0.9993650596	0.006362087261
594	0.9993684915	0.006344869714
595	0.9993713475	0.006330506237
596	0.9993731632	0.006321357948
597	0.9993743902	0.006315167769
598	0.9993782488	0.006295662351
599	0.9993810829	0.006281297618
600	0.9993857278	0.006257682872
601	0.9993902519	0.006234596417
602	0.9993918448	0.006226447684
603	0.9993923326	0.006223950193
604	0.9993937553	0.006216659742
605	0.9993947337	0.006211641572
606	0.9993956489	0.006206943512
607	0.9993962104	0.006204059304
608	0.9993981888	0.006193886809
609	0.9993988962	0.006190245493
610	0.9994012736	0.006177991842
611	0.9994040354	0.0061637267
612	0.9994073777	0.006146418509
613	0.9994107889	0.006128703064
614	0.999414737	0.006108135623
615	0.9994174003	0.006094221952
616	0.9994181654	0.006090218836
617	0.9994230688	0.006064502082
618	0.9994242639	0.006058217517
619	0.9994255775	0.006051302205
620	0.9994274267	0.006041554209
621	0.9994314849	0.006020105917
622	0.999433144	0.006011315289
623	0.9994346584	0.006003280031
624	0.9994357635	0.005997409563
625	0.9994363595	0.005994241107
626	0.9994364442	0.005993791073
627	0.9994386923	0.005981823686
628	0.9994431755	0.005957887498
629	0.9994447567	0.005949422199
630	0.9994452748	0.005946645853
631	0.9994465586	0.00593976063
632	0.999450165	0.005920376217
633	0.9994520539	0.005910198106
634	0.9994543016	0.005898063742
635	0.9994563799	0.005886821659
636	0.9994572471	0.005882124293
637	0.9994598115	0.005868212101
638	0.999461111	0.005861149236
639	0.9994630324	0.005850690882
640	0.9994650758	0.005839548066
641	0.9994668221	0.005830008555
642	0.9994672142	0.005827864656
643	0.9994699709	0.005812768049
644	0.9994709569	0.005807358948
645	0.9994743361	0.005788782181
646	0.9994763414	0.005777729835
647	0.9994772767	0.005772567717
648	0.9994792916	0.005761431416
649	0.9994815678	0.005748825165
650	0.9994825893	0.00574315885
651	0.9994838939	0.005735913579
652	0.9994850005	0.005729761116
653	0.9994866346	0.005720663915
654	0.9994867252	0.005720158663
655	0.9994884507	0.00571053602
656	0.9994906077	0.005698483577
657	0.9994914566	0.00569373374
658	0.9994923741	0.005688594975
659	0.9994938757	0.005680175008
660	0.9994956509	0.005670205002
661	0.9994999818	0.005645807186
662	0.9995011974	0.005638940182
663	0.9995043657	0.005621002933
664	0.9995058149	0.005612779112
665	0.9995066712	0.005607914148
666	0.999508863	0.005595442508
667	0.9995095042	0.005591788852
668	0.9995104799	0.005586224325
669	0.999513248	0.005570407618
670	0.9995151834	0.005559322528
671	0.9995164491	0.005552060848
672	0.9995168714	0.005549636211
673	0.9995194156	0.005535004285
674	0.9995209507	0.005526156911
675	0.9995219856	0.005520185002
676	0.9995249111	0.005503266816
677	0.9995252349	0.005501390871
678	0.9995262195	0.005495683725
679	0.999527733	0.005486898483
680	0.9995286703	0.005481451051
681	0.9995302134	0.00547247043
682	0.9995316994	0.005463808767
683	0.9995324856	0.005459220014
684	0.9995358447	0.005439572443
685	0.9995377463	0.005428418392
686	0.9995401106	0.005414518172
687	0.9995420764	0.005402933643
688	0.9995430653	0.005397096678
689	0.9995432861	0.005395792504
690	0.9995447523	0.00538712457
691	0.9995476969	0.005369673559
692	0.9995481782	0.005366816092
693	0.9995513722	0.005347812736
694	0.9995531696	0.005337089452
695	0.9995540347	0.005331920169
696	0.9995576143	0.005310478541
697	0.9995590519	0.005301842934
698	0.9995605758	0.005292673726
699	0.9995614115	0.005287638447
700	0.9995616441	0.00528623633
701	0.9995627544	0.005279536966
702	0.9995644581	0.005269241474
703	0.9995650474	0.005265675568
704	0.9995662279	0.005258524612
705	0.9995688691	0.005242491358
706	0.9995698834	0.005236320636
707	0.9995709521	0.005229810986
708	0.9995719211	0.005223901883
709	0.9995727157	0.005219051626
710	0.9995732913	0.005215535013
711	0.9995752564	0.005203511912
712	0.9995758256	0.005200023898
713	0.9995779958	0.005186704838
714	0.9995790995	0.005179917737
715	0.9995799788	0.005174504111
716	0.9995807237	0.005169913323
717	0.9995817591	0.005163525803
718	0.9995827496	0.005157407962
719	0.9995837073	0.005151485972
720	0.9995861219	0.005136524532
721	0.9995866393	0.005133312801
722	0.9995883785	0.005122502126
723	0.9995897719	0.00511382446
724	0.9995923904	0.005097477407
725	0.9995939973	0.005087419749
726	0.9995964101	0.00507228043
727	0.9995988128	0.005057159748
728	0.9996011977	0.005042105917
729	0.9996017893	0.005038364578
730	0.9996022948	0.00503516551
731	0.9996029274	0.005031159241
732	0.9996036679	0.005026466233
733	0.9996042724	0.005022631416
734	0.9996051526	0.00501704235
735	0.9996065758	0.005007992146
736	0.9996069072	0.005005882565
737	0.9996089825	0.004992651105
738	0.9996092995	0.004990627015
739	0.9996112517	0.00497814292
740	0.999612067	0.004972920338
741	0.9996139639	0.004960746857
742	0.9996146075	0.004956609858
743	0.9996162134	0.004946272287
744	0.9996173168	0.004939156711
745	0.9996195778	0.004924544175
746	0.9996204822	0.00491868728
747	0.9996213974	0.004912753209
748	0.9996236099	0.004898377124
749	0.9996243695	0.004893431619
750	0.9996258626	0.00488369667
751	0.9996263369	0.004880599921
752	0.9996277634	0.004871275203
753	0.9996293759	0.004860712799
754	0.9996312034	0.004848714015
755	0.9996331964	0.004835595148
756	0.9996350178	0.00482357422
757	0.9996368351	0.00481155093
758	0.9996380638	0.004803403932
759	0.9996389999	0.004797188242
760	0.9996404675	0.004787427122
761	0.9996416845	0.004779317612
762	0.9996423548	0.004774845445
763	0.9996439715	0.004764041197
764	0.9996449818	0.004757276837
765	0.9996456897	0.004752531281
766	0.9996464822	0.004747213787
767	0.9996473103	0.004741650089
768	0.9996486227	0.004732819585
769	0.9996494787	0.004727051214
770	0.9996503231	0.004721354059
771	0.9996509082	0.004717402922
772	0.999651759	0.004711650364
773	0.9996529378	0.004703669311
774	0.999654404	0.00469372299
775	0.9996556239	0.00468543165
776	0.9996574502	0.004672991591
777	0.9996592209	0.00466089831
778	0.9996602298	0.00465399356
779	0.9996611502	0.004647685634
780	0.9996617611	0.004643493862
781	0.9996633162	0.004632807555
782	0.9996642781	0.004626184315
783	0.9996648701	0.004622103964
784	0.9996661785	0.004613072526
785	0.9996673707	0.004604827373
786	0.9996692118	0.004592066097
787	0.9996700623	0.004586159119
788	0.9996714142	0.004576753273
789	0.999671943	0.004573068998
790	0.9996726275	0.004568295601
791	0.9996728043	0.004567062121
792	0.9996732801	0.004563740026
793	0.9996737751	0.004560281762
794	0.9996748864	0.004552507823
795	0.9996756071	0.004547459324
796	0.9996761597	0.004543584148
797	0.9996780916	0.004530011343
798	0.9996789547	0.004523934207
799	0.9996796595	0.004518965915
800	0.9996804015	0.004513728932
801	0.9996819755	0.004502600199
802	0.999682487	0.004498978232
803	0.9996830285	0.004495139774
804	0.9996839836	0.004488362613
805	0.9996853332	0.004478768204
806	0.9996869924	0.004466944628
807	0.9996876582	0.004462191076
808	0.9996887695	0.004454246315
809	0.9996894342	0.004449486648
810	0.9996917706	0.004432718316
811	0.9996928434	0.004424997723
812	0.9996935149	0.004420158027
813	0.9996949753	0.004409614797
814	0.9996953595	0.004406836818
815	0.9996961106	0.004401400597
816	0.9996974489	0.004391698461
817	0.9996979004	0.004388420487
818	0.9996985637	0.004383600028
819	0.9996996928	0.004375382046
820	0.9997012992	0.004363663875
821	0.9997019692	0.004358767659
822	0.9997024874	0.00435497648
823	0.9997027948	0.004352726289
824	0.9997046921	0.004338810205
825	0.9997061497	0.004328089354
826	0.9997074577	0.004318445367
827	0.9997083298	0.0043120043
828	0.9997093028	0.004304805665
829	0.9997101576	0.004298471629
830	0.9997109165	0.004292840689
831	0.9997114083	0.004289187914
832	0.9997117304	0.004286793422
833	0.9997120781	0.004284207644
834	0.9997129676	0.004277584452
835	0.9997134914	0.004273679845
836	0.9997147581	0.004264222082
837	0.9997152597	0.004260470591
838	0.9997161782	0.004253593361
839	0.999718182	0.004238551388
840	0.9997190456	0.004232052284
841	0.9997203371	0.004222314297
842	0.9997208019	0.004218804179
843	0.9997213642	0.004214553583
844	0.9997222746	0.004207662396
845	0.9997228018	0.004203667092
846	0.9997237879	0.004196183395
847	0.9997247834	0.004188614842
848	0.9997252135	0.00418534056
849	0.9997260937	0.004178631879
850	0.9997266001	0.004174767676
851	0.9997269369	0.004172195156
852	0.9997274018	0.004168641987
853	0.9997281883	0.004162624366
854	0.999728379	0.004161163662
855	0.9997286879	0.004158796963
856	0.99972944	0.004153028287
857	0.99972995	0.004149112859
858	0.9997316168	0.004136288275
859	0.999732589	0.004128789519
860	0.9997339726	0.004118094755
861	0.9997346177	0.004113098721
862	0.9997346594	0.004112775617
863	0.9997354073	0.004106974971
864	0.9997371986	0.004093049322
865	0.9997382482	0.004084867082
866	0.9997394194	0.004075718552
867	0.9997401181	0.004070250702
868	0.9997412341	0.004061501503
869	0.9997419881	0.00405558057
870	0.9997421976	0.004053933111
871	0.999742571	0.004050996526
872	0.9997429159	0.004048281449
873	0.9997433909	0.004044540107
874	0.999744679	0.004034376453
875	0.9997451902	0.004030335283
876	0.9997456549	0.004026658602
877	0.9997464286	0.004020529363
878	0.9997464392	0.004020445381
